2.6957160620950162,0,4,6250,0.0939,1.932485673809424
2.618763852166012,1,4,6250,0.1245,1.8840620059054345
2.6605497209820896,2,4,6250,0.1454,1.9022126060444862
2.679755210876465,0,4,6250,0.1073,1.9155487259849906
2.6235462420154363,1,4,6250,0.1233,1.9466276348102838
2.624753111973405,2,4,6250,0.132,1.9206609448883682
2.609204052016139,0,4,6250,0.1263,1.8874855160247535
2.648277902044356,1,4,6250,0.1231,1.8982362351380289
2.6490011720452458,2,4,6250,0.1264,1.88558443589136
2.65080943191424,0,4,6250,0.1,1.8675017962232232
2.6245559519156814,1,4,6250,0.1,1.9035144860390574
2.625916111981496,2,4,6250,0.0995,1.9088702159933746
2.6395159219391644,0,4,6250,0.1001,1.8874416560865939
2.654390512034297,1,4,6250,0.1035,1.8911160959396511
2.6340983319096267,2,4,6250,0.1662,1.912051246035844
2.6574306320399046,0,4,6250,0.1,1.9172063549049199
2.6329337819479406,1,4,6250,0.1,1.9241060251370072
2.6476718119811267,2,4,6250,0.105,1.9016092950478196
2.6387431221082807,0,4,6250,0.1,1.898946505971253
2.639340801863,1,4,6250,0.1,1.9062302350066602
2.6549814520403743,2,4,6250,0.1292,1.8968246248550713
2.677737382007763,0,4,6250,0.1268,1.9331011238973588
2.651008381973952,1,4,6250,0.1486,1.9400940148625523
2.650564542040229,2,4,6250,0.1516,1.9001042158342898
2.5947860330343246,0,4,6250,0.1208,1.8815713359508663
2.6179364919662476,1,4,6250,0.1427,1.8776368161197752
2.6444874319713563,2,4,6250,0.1417,1.8771373650524765
2.613990442827344,0,4,6250,0.1331,1.9253545450046659
2.626691651996225,1,4,6250,0.1356,1.9050329860765487
2.614766892977059,2,4,6250,0.14,1.925230094930157
2.6753282609861344,0,4,6250,0.1343,1.9054183459375054
2.6605946521740407,1,4,6250,0.1372,1.9043830749578774
2.6328281620517373,2,4,6250,0.14,1.903162025148049
5.258736304007471,0,4,12500,0.1063,1.9290803959593177
5.2593393749557436,1,4,12500,0.1363,1.8741458461154252
5.249036634806544,2,4,12500,0.15,1.8930777551140636
5.3190795429982245,0,4,12500,0.1049,1.8940405459143221
