19.15919363987632,6250
19.111582418205217,6250
19.106739051174372,6250
19.03009336302057,6250
19.092879129806533,6250
19.07514228206128,6250
19.1874260189943,6250
19.097898981068283,6250
19.07897948101163,6250
19.125327290967107,6250
27.15302620595321,12500
27.27264512400143,12500
27.168837007135153,12500
27.12405299814418,12500
27.22720562503673,12500
27.09668499790132,12500
27.072953518945724,12500
27.107608856866136,12500
27.140312497038394,12500
27.08113854797557,12500
43.09937657206319,25000
43.32529913797043,25000
43.0874581260141,25000
43.25177837908268,25000
42.975642343983054,25000
43.2931700181216,25000
43.16041465010494,25000
43.193170070881024,25000
43.189027270069346,25000
43.19891003007069,25000
75.45278059295379,50000
75.57446384895593,50000
75.45516009395942,50000
75.36691097007133,50000
75.33697207993828,50000
75.51964648719877,50000
75.56419899617322,50000
75.36200281907804,50000
75.48608562699519,50000
75.11703559407033,50000
72.37277167499997,50000
