334.10350578906946,0,64,7500,0.1213,115.350260476931
334.1075393690262,0,64,7500,0.1213,115.35022459703032
330.8114164760336,1,64,7500,0.1621,115.80568442295771
330.81141675496474,1,64,7500,0.1621,115.80564691405743
330.8791010839632,2,64,7500,0.2365,115.0042391869938
330.8791050040163,2,64,7500,0.2365,115.00419898703694
663.1435915600741,0,64,15000,0.1244,117.32177221192978
663.1279372510035,0,64,15000,0.1244,117.32184725208208
668.2080635400489,1,64,15000,0.1715,117.9928922749823
668.2081295899116,1,64,15000,0.1715,117.99300359503832
667.9075693100458,2,64,15000,0.3042,116.64824795199092
667.9075098600006,2,64,15000,0.3042,116.64830813196022
1315.456387639977,0,64,30000,0.2173,114.8575516679557
1315.436578931054,0,64,30000,0.2173,114.85733853792772
1313.1334190350026,1,64,30000,0.282,116.15009382797871
1313.1335033850046,1,64,30000,0.282,116.15016975800972
1328.334851318039,2,64,30000,0.4606,114.71511334402021
1328.3348972380627,2,64,30000,0.4606,114.7151286440203
2537.4996879129903,0,64,60000,0.3578,115.76343471207656
2537.470746122999,0,64,60000,0.3578,115.76349367201328
2612.373227418051,1,64,60000,0.5357,128.4447227329947
2612.3731032379437,1,64,60000,0.5357,128.44506890303455
2707.107255676994,2,64,60000,0.5746,115.90875676099677
2707.1086765070213,2,64,60000,0.5746,115.90891998098232
