2555.5180343110114,0,64,60000,0.464,123.26889171096263
2555.4751662859926,0,64,60000,0.464,123.26904518902302
2584.95174848201,1,64,60000,0.6046,122.71586486499291
2584.951974657015,1,64,60000,0.6046,122.71605321898824
2594.616178778,2,64,60000,0.6105,123.89531885099132
2594.6158412850345,2,64,60000,0.6105,123.8955041479785
2602.0299073490314,0,64,60000,0.106,122.45125987997744
2602.070769954007,0,64,60000,0.106,122.45146704895888
2601.723153756,1,64,60000,0.0986,122.3811146930093
2601.722853051964,1,64,60000,0.0986,122.38130695401924
2616.7469678680063,2,64,60000,0.0955,124.51937093102606
2616.7466050380026,2,64,60000,0.0955,124.51962055900367
4041.6072013300145,0,32,60000,0.5472,123.38099844695535
4041.6547834919766,0,32,60000,0.5472,123.38116052106488
4058.9423923089635,1,32,60000,0.6255,123.11982261494268
4058.941985695041,1,32,60000,0.6255,123.1200268890243
4049.6986107610865,2,32,60000,0.6551,123.0222686479101
4049.698870537919,2,32,60000,0.6551,123.02237377502024
4078.5137803560356,0,32,60000,0.4592,122.71771603100933
4078.487996773096,0,32,60000,0.4592,122.71791325090453
4064.7874901840696,1,32,60000,0.4779,123.56385460495949
4064.787293766043,1,32,60000,0.4779,123.56393845099956
4090.1283194930293,2,32,60000,0.4808,123.90608506207354
4090.1280679010088,2,32,60000,0.4808,123.9063134000171
2587.414539969992,0,64,60000,0.3092,122.43579171493184
2587.3678469280712,0,64,60000,0.3092,122.4360098359175
2569.2066823729547,1,64,60000,0.5011,122.54580928501673
2569.206345650018,1,64,60000,0.5011,122.54586943902541
2577.8002647629473,2,64,60000,0.5715,121.41768833005335
2577.8002150290413,2,64,60000,0.5715,121.41793335101102
2588.8461994880345,0,64,60000,0.0989,122.00197730201762
2588.822172913933,0,64,60000,0.0989,122.0021350570023
2578.5220327370334,1,64,60000,0.0997,122.27381803491153
2578.5220544069307,1,64,60000,0.0997,122.27388606301975
2579.1855031780433,2,64,60000,0.0954,121.91276714298874
2579.1856703020167,2,64,60000,0.0954,121.91299784497824
1828.7994550839067,0,128,60000,0.242,122.3433841430815
1828.7724821410375,0,128,60000,0.242,122.34358830703422
1824.9449436999857,1,128,60000,0.3628,123.39937849505804
1824.9452105310047,1,128,60000,0.3628,123.39952749398071
1838.3171436600387,2,128,60000,0.4926,122.46602380694821
1838.3174219219945,2,128,60000,0.4926,122.46605742000975
1802.0023169330088,0,128,60000,0.2541,121.0323344609933
1801.970059053041,0,128,60000,0.2541,121.03237378399353
1807.5385993249947,1,128,60000,0.2781,121.15552902105264
1807.5386442699237,1,128,60000,0.2781,121.15571757405996
1804.3619173840852,2,128,60000,0.101,121.45302431099117
1804.362251590006,2,128,60000,0.101,121.4532392959809
1440.2722878539935,0,256,60000,0.2014,120.87760330096353
1440.2961050710874,0,256,60000,0.2014,120.87761556298938
1436.1919161380501,1,256,60000,0.2122,124.00021388905589
1436.1917287770193,1,256,60000,0.2122,124.00032670097426
1442.0654963729903,2,256,60000,0.2717,123.31379825202748
1442.0655429000035,2,256,60000,0.2717,123.3140096180141
1415.624986357987,0,256,60000,0.3837,119.30954032507725
1415.6516611030092,0,256,60000,0.3837,119.30965972994454
1411.9991111080162,1,256,60000,0.4073,118.97379277192522
1411.9994903099723,1,256,60000,0.4073,118.97381995397154
1413.562157219043,2,256,60000,0.4071,119.34695232706144
1413.562189099961,2,256,60000,0.4071,119.34709060599562
