2.6732841529883444,7500
2.6513574831187725,7500
2.643233872950077,7500
2.608236453961581,7500
2.6261039529927075,7500
2.6167021330911666,7500
2.6488765629474074,7500
2.6173125030472875,7500
2.6086722929030657,7500
2.637509613065049,7500
2.6016124528832734,7500
3.858951990958303,15000
3.8938846308737993,15000
3.8663438400253654,15000
3.890529080061242,15000
3.8738347799517214,15000
3.8402800420299172,15000
3.83627120195888,15000
3.854848250048235,15000
3.824728342005983,15000
3.92953740991652,15000
3.847998481011018,15000
6.4195041549392045,30000
6.47810967406258,30000
6.384533895878121,30000
6.377122225938365,30000
6.393638076027855,30000
6.349385586101562,30000
6.387928626034409,30000
6.348294007126242,30000
6.35227714618668,30000
6.338467247085646,30000
6.319366376148537,30000
11.296843759017065,60000
11.402937755919993,60000
11.399047516984865,60000
11.358503316994756,60000
11.321474747965112,60000
11.361698145978153,60000
11.40824042703025,60000
11.345573307015002,60000
11.279477857984602,60000
11.339240717003122,60000
11.288774328073487,60000
